service_key,final_service_units
2025-02-21_36_12,2074.1835326486753
2025-01-27_30_14,1464.363524080461
2025-02-11_47_03,1588.2338702519728
2025-02-28_01_02,1526.0969230954042
2025-01-10_48_46,3336.4226088741398
2025-02-28_26_46,1863.8596616653444
2025-02-04_16_02,1403.1774596835376
2025-02-26_02_14,1493.2911395035248
2025-01-06_45_46,3331.4758072359837
2025-02-12_03_45,1494.2584356901045
2025-02-08_02_24,1572.705809725052
2025-01-18_02_01,1500.221472124539
2025-01-16_27_36,1541.0251346754146
2025-01-26_33_46,2851.7638836900137
2025-01-15_47_43,2023.3308118493305
2025-02-18_47_45,3370.3210530960287
2025-01-08_36_41,2455.1528949516132
2025-01-31_21_02,1421.1325839517317
2025-01-07_47_28,1640.2137830431486
2025-02-06_43_47,1698.2343232200199
2025-02-03_46_20,1153.391577108894
2025-01-18_02_16,1769.9721779676577
2025-01-15_46_35,2217.9286834671875
2025-01-31_16_02,1391.9214424786114
2025-02-13_45_28,2265.0559139658267
2025-02-09_30_14,1598.71389569753
2025-01-06_47_03,1499.0827840154295
2025-01-16_11_36,1595.847737578875
2025-02-03_28_47,1780.2256123935563
2025-01-06_26_46,1665.6409114018447
2025-02-11_47_05,2507.4523665137467
2025-02-02_46_18,1631.4961357930022
2025-01-15_28_45,1678.9539303272786
2025-01-04_36_37,625.7069341114459
2025-01-28_02_47,1816.004480283652
2025-01-22_45_28,2080.693794936933
2025-02-08_46_09,4089.155056793621
2025-01-13_47_28,1766.1867079570159
2025-01-01_05_47,2837.1414950548983
2025-01-11_02_19,2055.707365280847
2025-01-28_04_29,1288.0514495272996
2025-02-21_06_47,1654.0323420679106
2025-02-05_45_39,1478.3137552603052
2025-01-28_36_41,2316.5437945015483
2025-01-11_45_42,1966.4651280640887
2025-02-10_02_21,1489.2065396633611
2025-02-01_03_45,1622.2692543841792
2025-02-07_47_46,2173.958967513017
2025-01-21_20_46,1642.4878445965492
2025-02-04_45_03,1367.4237964774288
2025-01-22_02_40,2311.5743912801368
2025-01-26_02_40,2638.483760550556
2025-01-14_15_46,1514.4293499755736
2025-01-22_02_14,1453.5210928427782
2025-02-03_46_35,1680.1463958991635
2025-02-25_28_47,1684.4344961947036
2025-01-16_45_39,1864.9668404020852
2025-02-18_13_23,1670.8396365283052
2025-01-15_36_37,511.62281314306495
2025-01-16_34_45,1762.0308729841013
2025-01-23_45_09,3722.7353093668626
2025-02-24_15_46,1878.929407480322
2025-02-26_02_01,1472.3636023665829
2025-02-28_47_28,2404.7899837805126
2025-02-15_45_03,1878.063302596157
2025-02-14_47_10,1782.4375545291891
2025-02-26_28_45,1675.252571470679
2025-01-17_03_47,1646.1498673365181
2025-02-03_17_23,1527.843969302806
2025-02-15_45_42,1959.1285458715142
2025-01-27_47_10,1095.4203725755701
2025-01-28_46_48,3170.8702472722744
2025-02-06_48_46,2948.352517042398
2025-01-28_40_02,1970.5876124233976
2025-02-22_32_19,2174.1494275818523
2025-02-01_15_46,1498.3919799401904
2025-02-09_46_15,1624.6299455944013
2025-02-09_40_02,2710.2360493393526
2025-02-13_45_48,2211.94614702086
2025-02-13_13_23,1555.4218766576994
2025-01-12_09_46,6168.445658124843
2025-02-14_36_41,2656.7054150829613
2025-02-08_16_02,1480.1896198780582
2025-02-25_45_42,1664.767186204934
2025-02-15_19_02,1964.2650437258903
2025-01-23_30_14,1621.1385909872172
2025-02-07_46_48,4700.006247803039
2025-01-28_02_31,1827.5252056648803
2025-01-18_01_02,1430.8645696432534
2025-02-08_45_48,2002.2606956447203
2025-02-02_45_03,1534.4150219393325
2025-02-23_47_28,1972.4663921573876
2025-01-12_36_41,2484.338843022839
2025-02-15_02_40,2542.087148219169
2025-01-10_36_22,1501.6823464364172
2025-02-07_02_40,2591.0826638713706
2025-01-23_28_47,1805.9505581404871
2025-02-15_47_46,2192.567193556912
2025-01-12_07_36,2308.860503964775
2025-01-10_36_37,700.7113146113762
2025-01-31_34_45,1744.3679190606513
2025-01-04_45_28,2427.6246430429264
2025-02-05_45_05,1796.3314870706326
2025-01-12_45_44,1830.5347333798825
2025-01-30_01_02,1260.4634024078673
2025-02-16_37_36,752.373317702054
2025-02-22_47_43,2466.806219683363
2025-01-31_46_44,2986.9785150997072
2025-02-16_01_02,1685.7318178911119
2025-01-04_28_47,1793.4717151867912
2025-01-14_46_09,3538.4561608546787
2025-02-28_08_47,1754.095443356516
2025-01-12_46_35,2740.9137364487146
2025-01-05_05_47,3811.0530892535694
2025-02-15_02_21,1740.9123707184308
2025-02-10_44_45,1773.5992167343993
2025-02-06_45_46,3761.9259623801336
2025-02-22_45_39,1837.4690825427228
2025-01-29_32_19,1752.1000228409662
2025-02-14_45_47,4446.983084931154
2025-02-21_30_02,2061.4591143890475
2025-02-24_36_37,539.3384075970483
2025-02-21_28_45,1705.0511874190975
2025-01-10_31_02,2012.1394396941928
2025-02-20_09_46,3669.016399652453
2025-02-01_28_47,1780.6867576612542
2025-01-20_46_26,1556.4352778667194
2025-01-18_27_36,1702.656718355931
2025-02-15_36_22,1536.1809702077962
2025-02-12_46_44,2288.6848627209924
2025-02-24_09_46,4932.01276321005
2025-01-20_38_36,1439.669424146457
2025-01-28_46_47,1746.8399925357794
2025-01-19_47_28,1927.6523785934523
2025-01-06_13_23,2002.739187967579
2025-01-31_32_19,2040.7967991890168
2025-01-01_47_08,1816.4582954893528
2025-02-24_47_30,1646.3943152578647
2025-02-16_45_47,3980.1922069684933
2025-01-16_45_05,2204.5025242784486
2025-01-05_30_02,2504.0916579105383
2025-01-17_08_47,1870.96084722991
2025-01-16_36_07,1875.088886000239
2025-01-19_09_46,6736.369744351689
2025-01-15_42_45,1623.653260728041
2025-02-03_47_30,1546.043008433526
2025-02-14_26_46,1674.1034047377
2025-01-17_46_48,4771.736809326664
2025-02-11_17_23,1339.6429571538122
2025-01-09_17_23,1287.883112241632
2025-01-04_05_45,2095.4423264357306
2025-02-08_45_39,1685.7191316859805
2025-01-09_02_21,1485.1651893456317
2025-02-11_31_02,1630.385196578844
2025-02-24_38_36,1428.0315741519123
2025-01-18_46_44,3057.7301806756486
2025-02-02_36_12,1804.063769126387
2025-01-05_23_25,1621.1716491418197
2025-01-21_02_31,1817.4572537100835
2025-01-24_25_23,1695.0263162970107
2025-02-06_12_36,1527.4188119663431
2025-01-21_13_23,1645.683964184021
2025-02-28_45_28,3401.634274951132
2025-01-02_42_45,2086.267756539658
2025-02-13_02_47,1793.8029087413584
2025-01-21_45_34,1559.2025831539254
2025-01-31_38_36,1410.5356712181033
2025-01-27_23_25,1499.2646411814796
2025-02-01_18_46,1723.01599412701
2025-01-04_04_29,1535.0212740011455
2025-02-24_34_45,2046.6688303286546
2025-02-12_34_45,1537.460517627263
2025-02-22_30_02,2179.1200560172247
2025-02-12_36_22,1214.5280686148485
2025-01-28_46_26,1547.7146571434032
2025-01-07_12_36,1550.4031073078468
2025-01-25_36_27,1827.5241541205544
2025-01-30_45_28,2298.307370015932
2025-01-25_45_05,2271.412174660822
2025-02-01_27_36,1629.987330233767
2025-01-13_47_08,1479.084349707974
2025-02-20_46_45,3336.164975222263
2025-01-13_08_47,2271.1387286823156
2025-02-21_03_47,1579.7448636681559
2025-02-28_45_09,4084.9111668689347
2025-02-08_46_26,1767.022519990674
2025-02-17_44_46,2210.820093028514
2025-02-11_46_48,3190.4144070267344
2025-01-11_40_02,2448.361938724067
2025-02-12_44_45,1351.6581030661898
2025-02-20_14_30,1475.220897357726
2025-02-11_15_46,1506.3908508654204
2025-01-08_15_46,1420.7694175315282
2025-01-19_48_45,2652.16851715181
2025-01-11_08_47,1783.7876084909717
2025-01-28_47_30,1604.310207466668
2025-01-13_40_02,2127.654560219766
2025-02-24_22_36,1474.6633001016462
2025-02-08_06_47,1540.7213626191594
2025-01-31_47_45,3753.4438385071517
2025-01-13_12_36,1975.3691450317965
2025-01-29_09_46,4002.5783469029993
2025-01-16_02_19,1724.7386250678433
2025-01-07_46_33,1167.4207845838341
2025-01-18_19_32,2578.3218233728753
2025-02-25_46_20,1420.7316967533861
2025-02-28_47_02,2214.4369192153554
2025-01-09_47_45,3652.257925583286
2025-02-26_13_23,1674.3160388412634
2025-02-25_36_12,1484.5054408639016
2025-02-19_35_46,1894.8241251174045
2025-02-25_40_02,2037.0944905804963
2025-02-04_40_02,2105.6591879404205
2025-01-27_20_46,1851.2570172152045
2025-02-19_30_02,1635.1267498280567
2025-02-10_13_23,2117.5836707189687
2025-01-28_31_02,1630.296582503665
2025-02-19_45_34,1721.5196804413913
2025-02-15_05_47,2737.081928724027
2025-01-18_11_36,1846.513020658345
2025-02-15_33_46,1504.4373286686166
2025-02-26_06_47,1617.1333309648176
2025-01-30_47_30,1769.7421912423613
2025-01-23_47_46,2087.396429778348
2025-01-23_17_23,1344.9461071119292
2025-01-25_33_46,1927.9474295242994
2025-01-06_48_45,2048.0762592214714
2025-02-08_23_25,1584.4584235100851
2025-02-25_05_45,1907.6447162187237
2025-01-20_03_47,1937.7608733860338
2025-01-19_13_23,2552.5499371435503
2025-02-07_46_45,3634.1666314617196
2025-02-10_06_47,1801.5095503448165
2025-01-23_25_23,1513.9056028019381
2025-01-19_34_45,2853.1832494244327
2025-01-25_46_15,2161.913110795586
2025-02-23_47_05,3284.077382118758
2025-02-20_20_46,1479.3629404897006
2025-01-11_02_31,2117.651508065156
2025-01-10_27_36,1587.1901622469377
2025-01-09_45_47,3831.1277492581366
2025-01-18_47_28,2077.7154028526984
2025-02-16_36_11,2012.2818319226753
2025-01-25_47_03,2173.001842835333
2025-01-15_02_24,1343.36737142039
2025-01-09_41_36,2156.2134457278107
2025-02-19_47_30,1674.369506396658
2025-02-10_02_31,1778.7462880190192
2025-02-10_40_02,2118.6025416882017
2025-02-10_11_36,1985.6334301150866
2025-01-23_36_07,1892.4108593041767
2025-01-22_40_02,1984.968068798412
2025-02-15_48_46,3368.0953985807
2025-01-13_48_46,4089.184501452565
2025-01-09_36_27,1342.6764071097691
2025-02-16_46_35,2595.340282008401
2025-02-17_03_47,1854.94232443626
2025-01-20_48_46,4101.427541322897
2025-01-04_45_47,3464.4481808134683
2025-02-22_03_47,1740.628180838443
2025-02-19_30_14,1484.9193739121667
2025-01-16_09_45,2622.0952323550277
2025-01-16_22_36,1438.6941325980633
2025-01-19_02_47,2414.8094004184586
2025-01-14_46_48,3260.2538888747777
2025-02-03_43_47,2154.284539015506
2025-01-22_23_25,1460.3157953314417
2025-01-26_46_18,1802.4372705356632
2025-02-13_39_45,1421.100913767801
2025-02-01_33_46,1390.395894277132
2025-01-23_02_16,1598.194551455311
2025-01-28_44_46,1947.182756270992
2025-01-12_46_18,1976.6172556035287
2025-01-25_02_21,2014.976902871074
2025-01-08_47_28,1744.5355770296314
2025-02-02_02_31,2011.920113024671
2025-01-15_47_10,1223.8054354517037
2025-02-04_44_45,1253.9894711668967
2025-02-15_36_07,1901.1302771667026
2025-02-15_16_02,1535.4237230843212
2025-02-13_12_36,1601.919300485485
2025-01-13_19_32,2254.775531582452
2025-01-15_48_45,1841.7414196802067
2025-02-18_02_40,2198.7160001730244
2025-01-21_27_36,1501.1687882922458
2025-01-31_47_28,2100.968326627652
2025-02-07_23_25,1523.19485275989
2025-01-20_14_30,1797.5807033286346
2025-01-24_02_31,2503.894711221182
2025-01-12_02_19,1998.0470141841906
2025-02-14_46_35,3281.733067355154
2025-01-29_47_05,2790.3618082010335
2025-01-14_14_30,1506.5275761603498
2025-01-18_48_46,3689.703043792694
2025-02-07_19_32,2314.2090041242454
2025-01-19_19_30,2092.8655051908236
2025-01-11_19_02,1979.8131187735878
2025-02-14_48_45,1830.6045663068826
2025-01-17_47_05,3744.910538648321
2025-01-25_41_36,2731.3142824890756
2025-01-22_07_36,1573.9232131669326
2025-01-06_46_26,1412.2408352257535
2025-02-10_19_32,2237.287078858332
2025-02-11_36_11,1665.508158150595
2025-02-22_23_25,1728.4140497508322
2025-01-02_09_45,3136.0552604757067
2025-02-13_30_14,1576.4304379112511
2025-01-15_02_31,1922.082101953937
2025-02-02_46_26,1705.501052339067
2025-02-05_17_23,1255.72674552326
2025-02-05_34_45,1474.8272816156168
2025-02-02_36_11,1928.1548279983554
2025-02-03_05_45,2046.0301600255975
2025-01-21_36_37,547.6341156810269
2025-01-29_41_36,2030.4075344632554
2025-02-05_27_36,1431.148615664999
2025-01-09_02_30,1899.118925602544
2025-02-08_36_11,2070.2246366349586
2025-02-16_38_36,1812.1636340487903
2025-01-14_46_35,1914.5716039369236
2025-01-01_45_09,3192.507320229364
2025-01-24_36_27,1611.782461260922
2025-01-09_40_02,2017.1523847462993
2025-01-01_30_14,1693.1600338896128
2025-02-01_36_22,1473.409599719351
2025-02-19_02_40,2275.119042706361
2025-01-02_03_47,1813.6084343394643
2025-02-27_47_05,2918.2005025491158
2025-02-15_02_47,1940.7663911798395
2025-01-22_36_27,1352.4891944611434
2025-02-20_37_36,579.3353841180403
2025-02-18_02_01,1365.3136841245528
2025-02-14_46_15,2267.20737098761
2025-01-16_02_14,1507.329139644969
2025-02-19_02_01,1408.4012446608508
2025-02-21_07_36,1787.5192350836282
2025-01-16_46_33,1654.190144404996
2025-01-12_30_14,1582.4985988580627
2025-01-31_47_46,2168.999975828206
2025-01-27_46_44,2073.788898698982
2025-02-21_26_46,1733.4847554101145
2025-02-22_48_46,3444.3090563536716
2025-02-16_36_12,1874.102034048547
2025-02-23_21_02,1932.4367386152558
2025-02-26_48_45,1774.59495752806
2025-01-04_17_23,1390.69153060723
2025-02-28_21_02,1627.6944799753844
2025-01-21_36_12,1401.7267444796994
2025-01-27_34_45,2105.4378409244737
2025-01-02_46_20,1658.548298191692
2025-01-21_47_08,1439.4996203705964
2025-01-30_47_28,1902.3906329945344
2025-01-26_46_33,1653.3197146671712
2025-02-08_02_47,1837.9522316347604
2025-02-12_47_05,2823.0429795838786
2025-02-15_45_46,3886.8028208817673
2025-01-28_30_14,1402.5631343207808
2025-01-06_09_45,3591.2276941713408
2025-01-03_47_03,1942.5378709389188
2025-02-24_31_02,1954.531395859249
2025-02-15_15_46,1603.7504992408878
2025-02-19_47_46,1853.1523173174069
2025-01-25_04_29,1736.3766639862968
2025-02-01_46_33,1593.3713111071968
2025-01-08_46_33,1309.7417892000644
2025-01-24_33_46,1626.7550909531599
2025-01-12_12_36,2908.8649532447243
2025-01-03_02_14,1817.0736104913308
2025-01-19_02_01,1450.729163113046
2025-01-16_47_45,3733.2932364132284
2025-01-01_45_47,3814.5377525767913
2025-02-13_22_36,1440.8289912691394
2025-01-01_28_45,2218.2093769327994
2025-01-08_19_30,1459.729002445872
2025-01-27_33_46,1875.780221436775
2025-01-02_02_40,2484.1556766824287
2025-02-22_21_02,1578.686937202605
2025-02-19_06_47,1631.599490554515
2025-01-02_47_10,1338.6783287287592
2025-02-24_46_48,3262.33974932215
2025-01-31_02_21,1687.5357729198495
2025-02-23_47_43,2478.809217859952
2025-02-22_02_31,2163.4126080430683
2025-01-14_45_28,1815.7494306692886
2025-02-18_46_09,3509.6590295610195
2025-01-18_02_40,2512.8588991724596
2025-02-22_46_33,1835.0332630589085
2025-01-01_30_02,1964.666470755591
2025-02-15_26_46,1804.185130149859
2025-02-03_36_37,482.2854639181421
2025-02-08_46_15,1750.9126753274554
2025-01-17_45_46,4401.547616657272
2025-01-11_05_45,2221.182120012922
2025-01-29_07_36,1549.287588814903
2025-01-10_06_47,1550.2324650331775
2025-02-25_45_28,1938.27206547672
2025-01-19_47_10,1270.3116997284824
2025-01-20_46_33,1271.9277870777892
2025-01-23_05_45,2019.2039778116207
2025-02-12_02_16,1465.2532099156442
2025-01-14_12_36,1649.792398669156
2025-02-23_26_46,2400.484571190967
2025-02-05_46_48,3466.2704108578255
2025-01-28_17_23,1327.8840949741775
2025-02-24_02_16,1465.2691781392866
2025-01-09_45_34,1931.3839033172633
2025-01-17_02_24,1660.685511543232
2025-01-24_02_14,1968.5637340259195
2025-02-11_04_29,1290.3817771278752
2025-02-28_45_48,2525.6695135917025
2025-02-06_36_07,1618.9789313293568
2025-02-25_11_36,1794.0997770785789
2025-01-01_32_19,2083.869028734405
2025-02-14_46_47,2116.652428666151
2025-01-04_21_02,1470.848453152456
2025-02-18_36_41,2152.2904573655505
2025-02-28_02_40,2826.240663100751
2025-01-18_36_27,1524.93023378198
2025-01-13_14_30,1741.1430180525458
2025-01-08_17_23,1280.9196443019246
2025-02-21_25_23,1641.9124252371937
2025-01-27_02_30,2059.651708506308
2025-01-22_47_06,1722.0731334303837
2025-01-21_45_42,1612.261708064279
2025-02-26_23_13,1476.5922291874365
2025-02-13_02_16,1556.5474524394344
2025-02-09_25_23,1809.927734055085
2025-01-10_44_45,1553.6313673234613
2025-02-02_47_03,1707.7487981047489
2025-02-02_47_08,1697.7990048675715
2025-01-24_47_03,2125.9935656004827
2025-01-03_20_46,1504.5979548695325
2025-02-20_04_29,1345.1426306860944
2025-01-14_02_01,1257.212796307877
2025-01-11_47_05,4429.289655657122
2025-02-07_46_15,2103.7781018650003
2025-02-13_47_06,1782.6629658757704
2025-01-16_36_11,1845.5201958256673
2025-01-01_46_09,4211.444160254554
2025-02-26_46_26,1695.0791671346424
2025-01-03_21_02,1419.3617451727412
2025-01-15_18_46,1651.4418790763282
2025-02-19_47_45,3400.433348044021
2025-01-03_37_36,612.692587914745
2025-02-05_46_45,3150.120059185286
2025-01-23_16_02,1382.2513014545684
2025-01-29_46_33,1341.8371820784757
2025-01-04_08_47,1614.0479730968864
2025-01-13_37_36,596.6731649374024
2025-02-01_16_02,1445.0550721387372
2025-01-02_36_37,838.9674019271977
2025-02-02_46_47,2034.0865096721423
2025-02-09_47_43,2570.3543361966076
2025-02-22_02_24,1687.6879747102407
2025-01-27_03_47,1912.6646439959507
2025-02-05_47_08,1457.6676317922697
2025-01-11_47_45,3881.6821363371882
2025-01-23_02_01,1456.8753376671953
2025-02-16_47_30,1960.3896795010792
2025-01-14_47_30,1563.41329566543
2025-01-14_45_09,2457.1532559765446
2025-01-20_47_30,1632.2533786203162
2025-01-26_42_45,2979.9667775215084
2025-01-09_02_31,2036.594198266686
2025-02-26_38_36,1344.4587327466995
2025-01-04_46_48,3867.552512048287
2025-01-10_03_45,1537.4783700851171
2025-01-28_07_36,1549.277751899266
2025-02-07_36_37,630.9228135691563
2025-01-14_45_47,3337.7757927379653
2025-01-15_02_21,1413.8199621958172
2025-02-14_32_19,2094.152433033689
2025-01-15_45_28,2004.279552604306
2025-01-08_46_20,1495.9454349409893
2025-01-15_47_03,1570.5570675570586
2025-02-07_30_14,1953.9642186570522
2025-02-10_02_30,2027.5120440936419
2025-01-12_36_27,1463.8763856248884
2025-01-10_46_09,6096.995445379699
2025-01-25_46_35,3104.0191486067656
2025-02-05_46_44,2122.537148140797
2025-01-23_12_36,1630.484306232915
2025-01-01_02_01,1589.6348585850972
2025-01-16_45_03,1803.6580609325438
2025-01-15_46_20,1545.6341241153118
2025-01-21_02_47,1905.1663547859923
2025-02-23_45_34,1922.260578947658
2025-02-24_02_31,1800.810851678939
2025-01-27_47_45,3725.899433035038
2025-02-22_45_03,1872.8357894469827
2025-01-18_02_31,2102.686795855679
2025-02-12_45_28,2064.1950324842105
2025-02-15_17_23,1460.5569307756527
2025-02-01_19_32,2401.2410139175863
2025-01-22_47_02,1723.0273034123536
2025-01-10_47_43,3185.0647419406323
2025-02-27_45_05,2136.353171490864
2025-02-01_45_34,1788.2740240175665
2025-01-18_46_33,1858.682198491546
2025-02-11_47_45,3309.213902403987
2025-01-05_02_40,2498.1332349149716
2025-01-09_02_16,1533.8727707435514
2025-01-11_42_45,1895.5026570920659
2025-02-23_02_40,2595.7681097442583
2025-01-28_32_19,1710.6676100259808
2025-01-09_36_41,2520.2477885879757
2025-02-04_20_46,1344.271723136131
2025-01-03_46_33,1815.6753791785895
2025-02-06_06_47,1360.2428634938099
2025-01-25_44_45,1903.7438976823462
2025-02-09_45_05,1972.6555696374362
2025-01-03_03_45,1504.1600429018117
2025-02-17_23_25,1481.9784946315376
2025-01-06_46_44,1877.5916196937064
2025-01-21_28_45,1778.9684544583579
2025-01-20_45_34,1510.9359645133286
2025-01-06_20_46,1580.9447946299656
2025-01-03_36_41,2680.856189347175
2025-01-23_41_36,2110.0515896937027
2025-01-06_05_47,2872.3935442437228
2025-02-03_47_45,3642.428962527215
2025-01-28_36_12,1398.2215589188113
2025-02-10_19_02,1715.390243583611
2025-02-06_11_36,1560.1602572430447
2025-01-26_46_20,1774.9486668502418
2025-02-20_47_10,1368.7963858268113
2025-01-06_19_32,2197.890814483204
2025-01-15_41_36,2015.025893333442
2025-01-04_16_02,1470.7785373947477
2025-01-03_33_46,1375.037881908722
2025-02-17_02_30,2047.3262596257373
2025-01-17_12_36,1712.7415321954352
2025-01-10_19_30,1699.8215027083138
2025-02-01_02_40,2411.0403233590664
2025-01-22_36_11,1813.6507348853886
2025-01-18_04_29,1584.330614896191
2025-01-01_45_34,1842.103734867375
2025-01-04_47_03,1818.397556707342
2025-01-14_30_14,1353.2647934287702
2025-02-26_02_30,1926.9153331486248
2025-02-07_33_46,1343.224974113685
2025-01-07_48_45,1810.1576990975634
2025-01-31_25_23,1584.274900853542
2025-01-08_34_45,1547.760900286594
2025-02-14_39_45,1550.9432682848797
2025-01-21_47_43,1882.2423597184813
2025-02-20_23_13,1468.030402694848
2025-02-08_32_19,2073.8897456141526
2025-01-23_23_25,1508.285431357905
2025-02-09_46_35,2609.0111081704054
2025-02-08_45_44,1601.570555727129
2025-02-11_45_44,1326.0635711549053
2025-01-03_17_23,1331.1234201390566
2025-01-11_23_13,1906.540356651673
2025-01-19_40_02,2619.7870044653273
2025-02-02_28_47,2464.8476894508744
2025-02-12_46_47,1782.9929600465864
2025-01-11_47_43,2755.6767953198023
2025-02-06_45_09,3447.8664483549683
2025-02-04_03_47,1404.018682216875
2025-02-17_45_42,1505.7794648063095
2025-02-10_47_02,1622.246204865004
2025-01-20_48_45,2299.8342932564597
2025-01-28_45_46,3477.4232818335495
2025-02-05_32_19,1674.6623862374386
2025-01-10_43_47,2010.4009128072707
2025-01-09_47_08,2051.6059513117357
2025-01-02_47_05,3103.5076328891037
2025-01-10_33_46,1447.3313941878846
2025-01-11_36_37,705.9801081379094
2025-02-02_47_28,1819.8711710536616
2025-02-05_47_30,1565.3709349213384
2025-01-02_45_44,1696.4007496025029
2025-02-27_35_46,1845.3600826201907
2025-01-16_47_03,1815.9862619256032
2025-02-15_02_30,2660.0357781119037
2025-01-29_21_02,1304.4721587594563
2025-01-23_36_41,2553.8634420997937
2025-01-03_45_42,2115.678583602937
2025-01-19_45_47,3944.816980467533
2025-02-12_02_40,2219.895924647742
2025-02-14_33_46,1423.2050764842957
2025-02-18_02_16,1412.7798071185407
2025-02-15_09_45,2880.845339671985
2025-01-08_05_45,1842.9604902623478
2025-01-25_02_31,2409.597712847818
2025-02-14_45_34,2425.7383345447843
2025-01-02_46_15,1588.5981395379977
2025-01-17_48_46,3556.839940120186
2025-01-14_41_36,2009.8879114732422
2025-02-08_47_28,1963.6398114732917
2025-01-09_45_44,1647.1918363587479
2025-01-21_07_36,1542.0770005245895
2025-02-17_46_15,1281.4531337698909
2025-01-10_18_46,1680.142856812775
2025-01-23_38_36,1325.4492076664656
2025-02-18_02_31,1797.4960640423503
2025-01-29_36_07,1656.1941622953673
2025-02-05_12_36,1528.4459830953474
2025-01-08_46_15,1509.8367273551946
2025-01-21_36_22,1224.7686089331169
2025-01-30_02_47,1816.2595902450555
2025-01-10_46_26,2397.511964894848
2025-02-13_03_45,1536.653058604334
2025-01-27_30_02,1947.0618672607907
2025-01-05_46_09,4240.137457096664
2025-01-11_45_34,1991.4379760592294
2025-02-01_47_45,3561.8813690046177
2025-02-08_19_02,1909.9088112473746
2025-01-08_46_48,3595.2988049548767
2025-01-15_47_06,1723.652208084645
2025-01-14_17_23,1295.2032874256067
2025-02-07_30_02,1980.2641140313233
2025-02-03_44_45,1689.737930700658
2025-01-14_16_02,1374.2792297070725
2025-01-06_44_46,1983.6020911638134
2025-02-02_46_33,1513.3738203082949
2025-01-23_45_34,1972.6545954953185
2025-02-04_02_01,1283.047095714296
2025-02-19_12_36,1625.6606995511067
2025-02-08_31_02,2036.0407223204297
2025-01-31_01_02,1323.6474227661947
2025-02-20_23_25,1460.4151848735553
2025-02-06_02_01,1390.7761139766124
2025-02-15_45_44,1744.1266885502837
2025-02-14_07_36,1717.9535165808177
2025-02-09_47_08,1888.1012148904301
2025-02-25_45_05,1744.3725646731743
2025-02-02_03_45,2310.7822589221873
2025-01-19_22_36,1750.409145579953
2025-01-09_02_19,1702.8670930548449
2025-02-28_46_33,2131.8251862112584
2025-02-28_28_47,1826.9573511591998
2025-02-21_36_22,1593.5016718237916
2025-02-25_02_16,1505.6060426486429
2025-01-13_45_05,1679.2939002308885
2025-02-28_25_23,1781.7118202617753
2025-02-26_26_46,1625.4841411337634
2025-01-05_37_36,696.6498856817784
2025-01-27_45_39,1368.517312394714
2025-01-05_06_47,2085.266145076752
2025-02-20_30_14,1574.4797073776397
2025-01-22_45_44,1605.0210389537008
2025-01-27_14_30,1789.9423347762881
2025-01-21_08_47,1826.5833629699175
2025-02-28_14_30,1787.8831805361745
2025-02-24_45_34,1489.7124143815568
2025-02-05_08_47,1402.158276488019
2025-01-20_45_05,1596.8843706515654
2025-01-26_30_14,1572.8954641611376
2025-01-30_02_01,1385.7710858524597
2025-02-19_47_06,1595.8745331211678
2025-01-07_05_45,1908.1871633708884
2025-02-21_33_46,1501.140736101489
2025-01-10_36_41,2734.2765791032584
2025-01-01_46_44,2452.3548419336266
2025-01-11_45_09,3174.501889414572
2025-01-10_38_36,1371.6905365382108
2025-01-26_23_13,1888.121141976588
2025-01-28_18_46,1674.9745938045571
2025-02-15_22_36,1606.4771723594422
2025-01-19_15_46,2281.1056678550417
2025-01-29_42_45,1687.8642288043716
2025-02-10_35_46,2457.183999668099
2025-01-13_45_09,2405.788757159751
2025-01-17_38_36,1354.0569057503715
2025-02-11_36_07,1580.7326695625104
2025-02-10_45_28,1781.0053265921038
2025-01-19_47_05,3291.0675881829607
2025-02-02_15_46,2194.914816093955
2025-02-10_36_37,524.6521433959061
2025-02-07_40_02,2294.823725358464
2025-02-23_02_24,1595.720579607479
2025-01-29_02_40,2287.161213418982
2025-02-13_45_44,1623.2871292470136
2025-01-09_23_13,1440.9808134338625
2025-02-18_46_35,1908.2796458212897
2025-01-01_31_02,1987.6185668336122
2025-01-16_02_47,1963.3607671315597
2025-01-06_02_16,1413.1417506914431
2025-02-19_44_46,1784.5879476743553
2025-02-23_20_46,2357.669812554132
2025-02-21_12_36,1855.1885616854377
2025-02-19_48_46,3181.758176849205
2025-02-13_36_11,1816.872582300907
2025-01-14_01_02,1318.2645710349916
2025-01-06_02_21,1458.3959860005996
2025-01-05_28_47,2360.143577247967
2025-02-08_47_03,1820.7975682294823
2025-01-16_48_46,3472.868517893406
2025-01-31_36_11,2148.5525345126703
2025-01-09_27_36,1520.4286542321208
2025-02-07_32_19,2049.2419252043105
2025-02-09_31_02,2561.0902801187485
2025-02-07_46_20,1950.525891212723
2025-02-07_44_45,1426.245426612788
2025-01-19_07_36,2199.497056298383
2025-01-10_05_47,2543.2200624491015
2025-01-08_23_13,1358.4166014871512
2025-01-02_02_30,2160.192765139768
2025-02-26_36_27,1377.0465899052956
2025-01-29_46_26,1603.2003784346014
2025-01-07_47_03,1522.1603106623156
2025-02-12_43_47,1731.4459147924542
2025-01-17_46_15,2238.9087851737727
2025-02-14_09_45,2754.852288918026
2025-01-12_43_47,2577.0730983933004
2025-02-25_47_28,1760.9253996201114
2025-01-01_44_46,2384.7459435035435
2025-02-23_36_41,2490.5267651347135
2025-01-27_45_46,3670.2472263200425
